Trade No.,Buy,Sell @ 2%,Total Fees,Net Profit,Total Capital,Growth %,Brokerage,STT 0.1%,T C 0.0030699%,SEBI 10/crore,Stamp Duty 0.015%,DP,income tax 30%
185,28076.6501,28638.18311,133.9241342,427.6088679,24949.10703,454.4246007,47.2,56.71483321,1.741088665,0.05671483321,4.211497516,24,128.2826604
186,28357.41661,28924.56494,134.5513756,432.5969565,25251.9249,461.1538867,47.2,57.28198154,1.758499551,0.05728198154,4.253612491,24,129.779087
187,28640.99077,29213.81059,135.1848893,437.6349261,25558.26935,467.9615411,47.2,57.85480136,1.776084547,0.05785480136,4.296148616,24,131.2904778
188,28927.40068,29505.94869,135.8247382,442.7232754,25868.17564,474.8483476,47.2,58.43334937,1.793845392,0.05843334937,4.339110102,24,132.8169826
189,29216.67469,29801.00818,136.4709856,447.8625081,26181.6794,481.8150977,47.2,59.01768287,1.811783846,0.05901768287,4.382501203,24,134.3587524
190,29508.84143,30099.01826,137.1236955,453.0531332,26498.81659,488.8625909,47.2,59.60785969,1.829901685,0.05960785969,4.426326215,24,135.91594
191,29803.92985,30400.00844,137.7829324,458.2956645,26819.62356,495.9916346,47.2,60.20393829,1.848200702,0.06020393829,4.470589477,24,137.4886994
192,30101.96915,30704.00853,138.4487617,463.5906212,27144.13699,503.2030442,47.2,60.80597767,1.866682709,0.06080597767,4.515295372,24,139.0771864
193,30402.98884,31011.04861,139.1212493,468.9385274,27472.39396,510.4976436,47.2,61.41403745,1.885349536,0.06141403745,4.560448326,24,140.6815582
194,30707.01873,31321.1591,139.8004618,474.3399127,27804.4319,517.8762644,47.2,62.02817783,1.904203031,0.06202817783,4.606052809,24,142.3019738
195,31014.08891,31634.37069,140.4864665,479.7953118,28140.28862,525.3397471,47.2,62.6484596,1.923245061,0.0626484596,4.652113337,24,143.9385935
196,31324.2298,31950.7144,141.1793311,485.3052649,28480.0023,532.8889401,47.2,63.2749442,1.942477512,0.0632749442,4.69863447,24,145.5915795
197,31637.4721,32270.22154,141.8791244,490.8703176,28823.61153,540.5247006,47.2,63.90769364,1.961902287,0.06390769364,4.745620815,24,147.2610953
198,31953.84682,32592.92376,142.5859157,496.4910207,29171.15524,548.2478942,47.2,64.54677058,1.98152131,0.06454677058,4.793077023,24,148.9473062
199,32273.38529,32918.85299,143.2997748,502.1679309,29522.67279,556.0593954,47.2,65.19223828,2.001336523,0.06519223828,4.841007793,24,150.6503793
200,32596.11914,33248.04152,144.0207726,507.9016102,29878.20392,563.9600871,47.2,65.84416067,2.021349888,0.06584416067,4.889417871,24,152.3704831
201,32922.08033,33580.52194,144.7489803,513.6926264,30237.78876,571.9508613,47.2,66.50260227,2.041563387,0.06650260227,4.93831205,24,154.1077879
202,33251.30114,33916.32716,145.4844701,519.5415526,30601.46784,580.0326187,47.2,67.1676283,2.061979021,0.0671676283,4.98769517,24,155.8624658
203,33583.81415,34255.49043,146.2273148,525.4489681,30969.28212,588.2062694,47.2,67.83930458,2.082598811,0.06783930458,5.037572122,24,157.6346904
204,33919.65229,34598.04534,146.977588,531.4154578,31341.27294,596.472732,47.2,68.51769762,2.103424799,0.06851769762,5.087947843,24,159.4246373
205,34258.84881,34944.02579,147.7353638,537.4416124,31717.48207,604.8329349,47.2,69.2028746,2.124459047,0.0692028746,5.138827322,24,161.2324837
206,34601.4373,35293.46605,148.5007175,543.5280285,32097.95169,613.2878153,47.2,69.89490335,2.145703638,0.06989490335,5.190215595,24,163.0584086
207,34947.45167,35646.40071,149.2737247,549.6753088,32482.72441,621.8383201,47.2,70.59385238,2.167160674,0.07059385238,5.242117751,24,164.9025926
208,35296.92619,36002.86471,150.0544619,555.8840619,32871.84325,630.4854056,47.2,71.2997909,2.188832281,0.0712997909,5.294538929,24,166.7652186
209,35649.89545,36362.89336,150.8430065,562.1549025,33265.35168,639.2300374,47.2,72.01278881,2.210720604,0.07201278881,5.347484318,24,168.6464708
210,36006.39441,36726.52229,151.6394366,568.4884515,33663.2936,648.0731911,47.2,72.7329167,2.23282781,0.0727329167,5.400959161,24,170.5465355
211,36366.45835,37093.78752,152.443831,574.8853361,34065.71333,657.0158518,47.2,73.46024587,2.255156088,0.07346024587,5.454968753,24,172.4656008
212,36730.12293,37464.72539,153.2562693,581.3461894,34472.65567,666.0590148,47.2,74.19484833,2.277707649,0.07419484833,5.50951844,24,174.4038568
213,37097.42416,37839.37265,154.076832,587.8716513,34884.16582,675.2036849,47.2,74.93679681,2.300484725,0.07493679681,5.564613625,24,176.3614954
214,37468.39841,38217.76637,154.9056003,594.4623678,35300.28948,684.4508773,47.2,75.68616478,2.323489573,0.07568616478,5.620259761,24,178.3387103
215,37843.08239,38599.94404,155.7426563,601.1189915,35721.07277,693.8016172,47.2,76.44302643,2.346724468,0.07644302643,5.676462358,24,180.3356975
216,38221.51321,38985.94348,156.5880828,607.8421814,36146.5623,703.25694,47.2,77.20745669,2.370191713,0.07720745669,5.733226982,24,182.3526544
217,38603.72835,39375.80291,157.4419637,614.6326032,36576.80512,712.8178916,47.2,77.97953126,2.39389363,0.07797953126,5.790559252,24,184.389781
218,38989.76563,39769.56094,158.3043833,621.4909293,37011.84877,722.4855283,47.2,78.75932657,2.417832566,0.07875932657,5.848464844,24,186.4472788
219,39379.66328,40167.25655,159.1754271,628.4178386,37451.74126,732.2609169,47.2,79.54691984,2.442010892,0.07954691984,5.906949493,24,188.5253516
220,39773.45992,40568.92912,160.0551814,635.4140169,37896.53107,742.1451349,47.2,80.34238903,2.466431001,0.08034238903,5.966018988,24,190.6242051
221,40171.19452,40974.61841,160.9437332,642.4801571,38346.26718,752.1392707,47.2,81.14581292,2.491095311,0.08114581292,6.025679178,24,192.7440471
222,40572.90646,41384.36459,161.8411706,649.6169587,38800.99905,762.2444234,47.2,81.95727105,2.516006264,0.08195727105,6.085935969,24,194.8850876
223,40978.63553,41798.20824,162.7475823,656.8251283,39260.77664,772.4617032,47.2,82.77684376,2.541166327,0.08277684376,6.146795329,24,197.0475385
224,41388.42188,42216.19032,163.6630581,664.1053796,39725.65041,782.7922313,47.2,83.6046122,2.56657799,0.0836046122,6.208263282,24,199.2316139
225,41802.3061,42638.35222,164.5876887,671.4584334,40195.67131,793.2371403,47.2,84.44065832,2.59224377,0.08444065832,6.270345915,24,201.43753
226,42220.32916,43064.73575,165.5215656,678.8850177,40670.89082,803.7975739,47.2,85.28506491,2.618166208,0.08528506491,6.333049374,24,203.6655053
227,42642.53245,43495.3831,166.4647812,686.3858679,41151.36093,814.4746874,47.2,86.13791556,2.64434787,0.08613791556,6.396379868,24,205.9157604
228,43068.95778,43930.33693,167.417429,693.9617265,41637.13414,825.2696476,47.2,86.99929471,2.670791348,0.08699929471,6.460343667,24,208.188518
229,43499.64736,44369.6403,168.3796033,701.6133438,42128.26348,836.1836329,47.2,87.86928766,2.697499262,0.08786928766,6.524947103,24,210.4840031
230,43934.64383,44813.33671,169.3513993,709.3414772,42624.80251,847.2178337,47.2,88.74798054,2.724474254,0.08874798054,6.590196574,24,212.8024432
231,44373.99027,45261.47007,170.3329133,717.146892,43126.80534,858.373452,47.2,89.63546034,2.751718997,0.08963546034,6.65609854,24,215.1440676
232,44817.73017,45714.08477,171.3242425,725.0303609,43634.32659,869.651702,47.2,90.53181494,2.779236187,0.09053181494,6.722659526,24,217.5091083
233,45265.90747,46171.22562,172.3254849,732.9926645,44147.42146,881.0538102,47.2,91.43713309,2.807028549,0.09143713309,6.789886121,24,219.8977994
234,45718.56655,46632.93788,173.3367397,741.0345912,44666.14567,892.5810149,47.2,92.35150442,2.835098834,0.09235150442,6.857784982,24,222.3103774
235,46175.75221,47099.26726,174.3581071,749.1569371,45190.55553,904.2345673,47.2,93.27501947,2.863449823,0.09327501947,6.926362832,24,224.7470811
236,46637.50973,47570.25993,175.3896882,757.3605065,45720.70788,916.0157307,47.2,94.20776966,2.892084321,0.09420776966,6.99562646,24,227.2081519
237,47103.88483,48045.96253,176.4315851,765.6461115,46256.66016,927.9257813,47.2,95.14984736,2.921005164,0.09514984736,7.065582725,24,229.6938335
238,47574.92368,48526.42215,177.4839009,774.0145727,46798.47036,939.966008,47.2,96.10134583,2.950215216,0.09610134583,7.136238552,24,232.2043718
239,48050.67292,49011.68638,178.54674,782.4667184,47346.19706,952.1377125,47.2,97.06235929,2.979717368,0.09706235929,7.207600938,24,234.7400155
240,48531.17965,49501.80324,179.6202074,791.0033856,47899.89943,964.4422096,47.2,98.03298288,3.009514542,0.09803298288,7.279676947,24,237.3010157
241,49016.49144,49996.82127,180.7044094,799.6254194,48459.63723,976.8808273,47.2,99.01331271,3.039609687,0.09901331271,7.352473716,24,239.8876258
242,49506.65636,50496.78948,181.7994535,808.3336736,49025.4708,989.4549066,47.2,100.0034458,3.070005784,0.1000034458,7.425998454,24,242.5001021
243,50001.72292,51001.75738,182.9054481,817.1290103,49597.46111,1002.165802,47.2,101.0034803,3.100705842,0.1010034803,7.500258438,24,245.1387031
244,50501.74015,51511.77495,184.0225025,826.0123005,50175.66972,1015.014883,47.2,102.0135151,3.1317129,0.1020135151,7.575261022,24,247.8036901
245,51006.75755,52026.8927,185.1507276,834.9844235,50760.15881,1028.003529,47.2,103.0336503,3.163030029,0.1030336503,7.651013633,24,250.495327
246,51516.82513,52547.16163,186.2902348,844.0462677,51350.9912,1041.133138,47.2,104.0639868,3.194660329,0.1040639868,7.727523769,24,253.2138803
247,52031.99338,53072.63325,187.4411372,853.1987304,51948.23031,1054.405118,47.2,105.1046266,3.226606933,0.1051046266,7.804799007,24,255.9596191
248,52552.31331,53603.35958,188.6035486,862.4427177,52551.94021,1067.820894,47.2,106.1556729,3.258873002,0.1061556729,7.882846997,24,258.7328153
249,53077.83644,54139.39317,189.777584,871.7791448,53162.18561,1081.381903,47.2,107.2172296,3.291461732,0.1072172296,7.961675467,24,261.5337435
250,53608.61481,54680.78711,190.9633599,881.2089363,53779.03187,1095.089597,47.2,108.2894019,3.324376349,0.1082894019,8.041292221,24,264.3626809
251,54144.70096,55227.59498,192.1609935,890.7330257,54402.54499,1108.945444,47.2,109.3722959,3.357620113,0.1093722959,8.121705144,24,267.2199077
252,54686.14797,55779.87093,193.3706034,900.3523559,55032.79164,1122.950925,47.2,110.4660189,3.391196314,0.1104660189,8.202922195,24,270.1057068
253,55233.00945,56337.66964,194.5923095,910.0678795,55669.83915,1137.107537,47.2,111.5706791,3.425108277,0.1115706791,8.284951417,24,273.0203638
254,55785.33954,56901.04633,195.8262325,919.8805583,56313.75554,1151.41679,47.2,112.6863859,3.45935936,0.1126863859,8.367800931,24,275.9641675
255,56343.19294,57470.0568,197.0724949,929.7913639,56964.6095,1165.880211,47.2,113.8132497,3.493952954,0.1138132497,8.45147894,24,278.9374092
256,56906.62487,58044.75736,198.3312198,939.8012775,57622.47039,1180.499342,47.2,114.9513822,3.528892483,0.1149513822,8.53599373,24,281.9403832
257,57475.69111,58625.20494,199.602532,949.9112903,58287.4083,1195.27574,47.2,116.1008961,3.564181408,0.1161008961,8.621353667,24,284.9733871
258,58050.44803,59211.45699,200.8865573,960.1224032,58959.49398,1210.210977,47.2,117.261905,3.599823222,0.117261905,8.707567204,24,288.036721
259,58630.95251,59803.57156,202.1834229,970.4356272,59638.79892,1225.306643,47.2,118.4345241,3.635821454,0.1184345241,8.794642876,24,291.1306882
260,59217.26203,60401.60727,203.4932571,980.8519835,60325.39531,1240.56434,47.2,119.6188693,3.672179669,0.1196188693,8.882589305,24,294.255595
261,59809.43465,61005.62334,204.8161897,991.3725033,61019.35606,1255.98569,47.2,120.815058,3.708901465,0.120815058,8.971415198,24,297.411751
262,60407.529,61615.67958,206.1523516,1001.998228,61720.75482,1271.572329,47.2,122.0232086,3.74599048,0.1220232086,9.06112935,24,300.5994685
263,61011.60429,62231.83637,207.5018751,1012.730211,62429.66596,1287.32591,47.2,123.2434407,3.783450385,0.1232434407,9.151740643,24,303.8190632
264,61621.72033,62854.15474,208.8648939,1023.569513,63146.16462,1303.248103,47.2,124.4758751,3.821284889,0.1244758751,9.24325805,24,307.0708538
265,62237.93753,63482.69628,210.2415428,1034.517208,63870.32667,1319.340593,47.2,125.7206338,3.859497738,0.1257206338,9.33569063,24,310.3551624
266,62860.31691,64117.52325,211.6319582,1045.57438,64602.22874,1335.605083,47.2,126.9778402,3.898092715,0.1269778402,9.429047536,24,313.672314
267,63488.92008,64758.69848,213.0362778,1056.742124,65341.94822,1352.043294,47.2,128.2476186,3.937073642,0.1282476186,9.523338012,24,317.0226371
268,64123.80928,65406.28546,214.4546406,1068.021545,66089.5633,1368.656962,47.2,129.5300947,3.976444379,0.1295300947,9.618571392,24,320.4064635
269,64765.04737,66060.34832,215.887187,1079.41376,66845.15294,1385.447843,47.2,130.8253957,4.016208822,0.1308253957,9.714757106,24,323.8241281
270,65412.69785,66720.9518,217.3340589,1090.919898,67608.79686,1402.417708,47.2,132.1336496,4.056370911,0.1321336496,9.811904677,24,327.2759694
271,66066.82482,67388.16132,218.7953995,1102.541097,68380.57563,1419.568347,47.2,133.4549861,4.09693462,0.1334549861,9.910023724,24,330.7623291
272,66727.49307,68062.04293,220.2713535,1114.278508,69160.57059,1436.901569,47.2,134.789536,4.137903966,0.134789536,10.00912396,24,334.2835524
273,67394.768,68742.66336,221.762067,1126.133293,69948.86389,1454.419198,47.2,136.1374314,4.179283006,0.1361374314,10.1092152,24,337.8399879
274,68068.71568,69430.09,223.2676877,1138.106626,70745.53853,1472.123078,47.2,137.4988057,4.221075836,0.1374988057,10.21030735,24,341.4319878
275,68749.40284,70124.3909,224.7883646,1150.199692,71550.67832,1490.015074,47.2,138.8737937,4.263286594,0.1388737937,10.31241043,24,345.0599077
276,69436.89687,70825.63481,226.3242482,1162.413689,72364.3679,1508.097064,47.2,140.2625317,4.30591946,0.1402625317,10.41553453,24,348.7241068
277,70131.26584,71533.89115,227.8754907,1174.749826,73186.69278,1526.370951,47.2,141.665157,4.348978654,0.141665157,10.51968988,24,352.4249478
278,70832.5785,72249.23007,229.4422456,1187.209324,74017.7393,1544.838651,47.2,143.0818086,4.392468441,0.1430818086,10.62488677,24,356.1627973
279,71540.90428,72971.72237,231.024668,1199.793418,74857.5947,1563.502104,47.2,144.5126266,4.436393125,0.1445126266,10.73113564,24,359.9380253
280,72256.31332,73701.43959,232.6229147,1212.503352,75706.34704,1582.363268,47.2,145.9577529,4.480757057,0.1459577529,10.838447,24,363.7510055
281,72978.87646,74438.45399,234.2371439,1225.340385,76564.08531,1601.424118,47.2,147.4173304,4.525564627,0.1474173304,10.94683147,24,367.6021156
282,73708.66522,75182.83853,235.8675153,1238.305789,77430.89936,1620.686653,47.2,148.8915037,4.570820274,0.1488915037,11.05629978,24,371.4917367
283,74445.75187,75934.66691,237.5141905,1251.400847,78306.87996,1640.152888,47.2,150.3804188,4.616528476,0.1503804188,11.16686278,24,375.4202541
284,75190.20939,76694.01358,239.1773324,1264.626855,79192.11876,1659.824861,47.2,151.884223,4.662693761,0.151884223,11.27853141,24,379.3880566
285,75942.11149,77460.95372,240.8571057,1277.985124,80086.70834,1679.70463,47.2,153.4030652,4.709320699,0.1534030652,11.39131672,24,383.3955372
286,76701.5326,78235.56325,242.5536767,1291.476975,80990.74223,1699.794272,47.2,154.9370959,4.756413906,0.1549370959,11.50522989,24,387.4430926
287,77468.54793,79017.91889,244.2672135,1305.103745,81904.31485,1720.095885,47.2,156.4864668,4.803978045,0.1564864668,11.62028219,24,391.5311235
288,78243.23341,79808.09807,245.9978856,1318.866782,82827.52159,1740.611591,47.2,158.0513315,4.852017825,0.1580513315,11.73648501,24,395.6600347
289,79025.66574,80606.17905,247.7458645,1332.76745,83760.45881,1761.343529,47.2,159.6318448,4.900538003,0.1596318448,11.85384986,24,399.8302351
290,79815.9224,81412.24085,249.5113231,1346.807125,84703.2238,1782.293862,47.2,161.2281632,4.949543383,0.1612281632,11.97238836,24,404.0421374
291,80614.08162,82226.36325,251.2944364,1360.987196,85655.91483,1803.464774,47.2,162.8404449,4.999038817,0.1628404449,12.09211224,24,408.2961588
292,81420.22244,83048.62689,253.0953807,1375.309068,86618.63118,1824.858471,47.2,164.4688493,5.049029205,0.1644688493,12.21303337,24,412.5927204
293,82234.42466,83879.11316,254.9143346,1389.774159,87591.47309,1846.47718,47.2,166.1135378,5.099519497,0.1661135378,12.3351637,24,416.9322476
294,83056.76891,84717.90429,256.7514779,1404.3839,88574.54182,1868.323152,47.2,167.7746732,5.150514692,0.1677746732,12.45851534,24,421.3151701
295,83887.3366,85565.08333,258.6069927,1419.139739,89567.93964,1890.398659,47.2,169.4524199,5.202019839,0.1694524199,12.58310049,24,425.7419218
